product_category,product_rating,total_reviews,purchased_last_month,discounted_price,original_price,is_best_seller,is_sponsored,has_coupon,delivery_date,sustainability_tags,data_collected_at,discount_percentage
Storage,4.6,66,100,156.93,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:47,21.53
Storage,4.6,66,100,156.93,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:47,21.53
Storage,4.6,66,100,156.93,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:48,21.53
Storage,4.6,66,100,156.93,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:48,21.53
Storage,4.8,28251,1000,599.99,599.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 7:48,0
Storage,4.6,66,100,156.93,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:48,21.53
Storage,4.4,12147,1000,84.99,99.99,No Badge,Sponsored,No Coupon,9/5/2025,,8/27/2025 7:48,15
Storage,4.6,66,100,156.93,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:48,21.53
Storage,4.6,66,100,156.93,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:48,21.53
Storage,4.6,66,100,156.93,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:49,21.53
Storage,4.6,9,50,119.99,119.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 7:49,0
Storage,4.8,28251,1000,599.99,599.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 7:49,0
Storage,4.6,9,50,119.99,119.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 7:49,0
Storage,4.6,66,100,156.93,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:49,21.53
Storage,4.3,814,100,59.99,59.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 7:49,0
Storage,4.6,66,100,156.93,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:49,21.53
Storage,4.6,66,100,156.93,199.99,Amazon's,Organic,No Coupon,9/4/2025,,8/27/2025 7:49,21.53
Storage,4.6,66,100,156.93,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:49,21.53
Storage,4.6,66,100,156.93,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:50,21.53
Storage,4.6,9,50,119.99,119.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 7:50,0
Storage,4.8,28251,1000,269.99,283.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 7:50,4.93
Storage,4.4,12147,1000,84.99,99.99,No Badge,Sponsored,No Coupon,9/5/2025,,8/27/2025 7:50,15
Storage,4.6,66,100,156.93,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:50,21.53
Storage,4.7,286,,129.99,129.99,No Badge,Sponsored,No Coupon,,,8/27/2025 7:50,0
Storage,4.4,359,,199.99,199.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 7:50,0
Storage,4.6,66,100,156.93,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:50,21.53
Storage,4.6,66,100,156.93,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:50,21.53
Storage,4.4,12147,1000,84.99,99.99,No Badge,Sponsored,No Coupon,9/5/2025,,8/27/2025 7:51,15
Storage,4.8,28251,1000,599.99,599.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 7:51,0
Storage,4.6,66,100,156.93,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:51,21.53
Storage,4.6,66,100,156.93,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:51,21.53
Storage,4.6,66,100,156.93,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:51,21.53
Storage,4.4,12147,1000,84.99,99.99,No Badge,Sponsored,No Coupon,9/5/2025,,8/27/2025 7:51,15
Storage,4.6,9,50,119.99,119.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 7:51,0
Storage,4.6,66,100,156.93,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:51,21.53
Storage,4.6,66,100,156.93,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:51,21.53
Storage,4.6,66,100,156.93,199.99,Amazon's,Organic,No Coupon,9/4/2025,,8/27/2025 7:52,21.53
Storage,4.3,814,100,59.99,59.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 7:52,0
Storage,4.6,66,100,156.93,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:52,21.53
Storage,4.6,66,100,156.93,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:52,21.53
Storage,4.3,814,100,59.99,59.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 7:52,0
Storage,4.6,66,100,156.93,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:52,21.53
Storage,4.6,66,100,156.93,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:52,21.53
Storage,4.6,66,100,156.93,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:53,21.53
Storage,4.6,9,50,119.99,119.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 7:53,0
Storage,4.4,12147,1000,84.99,99.99,Amazon's,Sponsored,No Coupon,9/5/2025,,8/27/2025 7:53,15
Storage,4.6,66,100,157.02,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:53,21.49
Storage,4.6,66,100,157.02,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:53,21.49
Storage,4.4,12147,1000,84.99,99.99,No Badge,Sponsored,No Coupon,9/5/2025,,8/27/2025 7:53,15
Storage,4.6,66,100,157.02,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:53,21.49
Storage,4.6,9,50,119.99,119.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 7:53,0
Storage,4.6,66,100,157.02,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:53,21.49
Storage,4.6,66,100,157.02,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:54,21.49
Storage,4.6,66,100,157.02,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:54,21.49
Storage,4.8,28251,1000,599.99,599.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 7:54,0
Storage,4.6,66,100,157.02,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:54,21.49
Storage,4.6,66,100,157.02,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:54,21.49
Storage,4.8,28251,4000,149.99,189.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 7:54,21.05
Storage,4.6,66,100,157.02,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:54,21.49
Storage,4.4,12147,1000,209.99,249.99,Amazon's,Sponsored,No Coupon,9/8/2025,,8/27/2025 7:54,16
Storage,4.6,66,100,157.02,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:55,21.49
Storage,4.6,66,100,157.02,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:55,21.49
Storage,4.6,66,100,157.02,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:55,21.49
Storage,4.4,12147,1000,209.99,249.99,No Badge,Sponsored,No Coupon,9/8/2025,,8/27/2025 7:55,16
Storage,4.6,66,100,157.02,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:55,21.49
Storage,4.6,66,100,157.02,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:55,21.49
Storage,4.6,66,100,157.02,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:56,21.49
Storage,4.3,814,100,59.99,59.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 7:56,0
Storage,4.6,9,50,119.99,119.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 7:56,0
Storage,4.4,12147,1000,84.99,99.99,No Badge,Sponsored,No Coupon,9/5/2025,,8/27/2025 7:56,15
Storage,4.6,66,100,157.02,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:56,21.49
Storage,4.6,9,50,119.99,119.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 7:56,0
Storage,4.6,66,100,157.02,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:56,21.49
Storage,4.6,66,100,157.02,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:56,21.49
Storage,4.6,66,100,157.02,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:56,21.49
Storage,4.4,12147,1000,209.99,249.99,No Badge,Sponsored,No Coupon,9/8/2025,,8/27/2025 7:56,16
Storage,4.8,28251,1000,599.99,599.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 7:56,0
Storage,4.6,66,100,157.02,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:57,21.49
Storage,4.6,9,50,119.99,119.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 7:57,0
Storage,4.6,66,100,157.02,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:57,21.49
Storage,4.6,9,50,119.99,119.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 7:57,0
Storage,4.8,28251,1000,599.99,599.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 7:57,0
Storage,4.4,12147,1000,84.99,99.99,No Badge,Sponsored,No Coupon,9/5/2025,,8/27/2025 7:57,15
Storage,4.6,66,100,157.02,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:57,21.49
Storage,4.3,814,100,59.99,59.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 7:57,0
Storage,4.6,66,100,157.02,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:57,21.49
Storage,4.6,66,100,157.02,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:58,21.49
Storage,4.6,66,100,157.02,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:58,21.49
Storage,4.6,9,50,119.99,119.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 7:58,0
Storage,4.6,66,100,157.04,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:58,21.48
Storage,4.6,66,100,157.04,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:58,21.48
Storage,4.6,9,50,119.99,119.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 7:58,0
Storage,4.6,66,100,157.04,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:58,21.48
Storage,4.6,66,100,157.04,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:59,21.48
Storage,4.6,66,100,157.04,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:59,21.48
Storage,4.6,66,100,157.04,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:59,21.48
Storage,4.6,66,100,157.04,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:59,21.48
Storage,4.2,10678,50,249.95,249.95,Amazon's,Sponsored,No Coupon,9/4/2025,,8/27/2025 7:59,0
Storage,4.6,66,100,157.04,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 7:59,21.48
Storage,4.6,66,100,157.04,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 8:00,21.48
Storage,4.6,66,100,157.04,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 8:00,21.48
Storage,4.3,814,100,59.99,59.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 8:00,0
Storage,4.6,66,100,157.04,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 8:00,21.48
Storage,4.6,9,50,119.99,119.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 8:00,0
Storage,4.6,66,100,157.04,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 8:00,21.48
Storage,4.3,814,100,59.99,59.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 8:00,0
Storage,4.4,12147,1000,84.99,99.99,No Badge,Sponsored,No Coupon,9/5/2025,,8/27/2025 8:00,15
Storage,4.6,66,100,157.04,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 8:00,21.48
Storage,4.6,66,100,157.04,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 8:01,21.48
Storage,4.4,12147,1000,84.99,99.99,No Badge,Sponsored,No Coupon,9/5/2025,,8/27/2025 8:01,15
Storage,4.6,9,50,119.99,119.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 8:01,0
Storage,4.6,66,100,157.04,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 8:01,21.48
Storage,4.6,66,100,157.04,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 8:01,21.48
Storage,4.6,66,100,157.04,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 8:01,21.48
Storage,4.4,12147,1000,209.99,249.99,No Badge,Sponsored,No Coupon,9/8/2025,,8/27/2025 8:01,16
Storage,4.3,814,100,59.99,59.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 8:01,0
Storage,4.6,9,50,119.99,119.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 8:01,0
Storage,4.6,66,100,157.04,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 8:02,21.48
Storage,4.4,12147,1000,84.99,99.99,No Badge,Sponsored,No Coupon,9/5/2025,,8/27/2025 8:02,15
Storage,4.8,28251,1000,599.99,599.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 8:02,0
Storage,4.6,9,50,119.99,119.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 8:02,0
Storage,4.6,66,100,157.04,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 8:02,21.48
Storage,4.6,66,100,157.04,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 8:02,21.48
Storage,4.6,66,100,157.04,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 8:02,21.48
Storage,4.6,66,100,157.04,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 8:02,21.48
Storage,4.6,9,50,119.99,119.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 8:02,0
Storage,4.6,66,100,157.04,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 8:03,21.48
Storage,4.6,66,100,157.04,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 8:03,21.48
Storage,4.6,66,100,157.04,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 8:03,21.48
Storage,4.4,12147,1000,209.99,249.99,No Badge,Sponsored,No Coupon,9/8/2025,,8/27/2025 8:03,16
Storage,4.6,66,100,157.11,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 8:03,21.44
Storage,4.4,22,,229.99,229.99,No Badge,Sponsored,No Coupon,9/8/2025,,8/27/2025 8:03,0
Storage,4.6,66,100,157.11,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 8:03,21.44
Storage,4.6,66,100,157.11,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 8:04,21.44
Storage,4.6,66,100,157.11,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 8:04,21.44
Storage,4.6,66,100,157.11,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 8:04,21.44
Storage,4.3,814,100,59.99,59.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 8:04,0
Storage,4.6,66,100,157.11,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 8:04,21.44
Storage,4.6,66,100,157.11,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 8:04,21.44
Storage,4.6,66,100,157.11,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 8:05,21.44
Storage,4.6,66,100,157.11,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 8:05,21.44
Storage,4.6,9,50,119.99,119.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 8:05,0
Storage,4.6,66,100,157.11,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 8:05,21.44
Storage,4.8,28251,4000,149.99,189.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 8:05,21.05
Storage,4.4,12147,1000,84.99,99.99,No Badge,Sponsored,No Coupon,9/5/2025,,8/27/2025 8:05,15
Storage,4.6,66,100,157.11,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 8:05,21.44
Storage,4.6,9,50,119.99,119.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 8:05,0
Storage,4.4,12147,1000,84.99,99.99,No Badge,Sponsored,No Coupon,9/5/2025,,8/27/2025 8:05,15
Storage,4.6,66,100,157.11,199.99,No Badge,Organic,No Coupon,9/4/2025,,8/27/2025 8:05,21.44
Storage,4.6,9,50,119.99,119.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/27/2025 8:05,0
Storage,4.4,12159,2000,209.99,249.99,Best Seller,Sponsored,No Coupon,9/5/2025,,8/30/2025 0:05,16
Storage,4.4,12159,400,249.99,269.99,Amazon's,Sponsored,No Coupon,9/8/2025,,8/30/2025 0:06,7.41
Storage,4.4,12159,400,249.99,269.99,Amazon's,Sponsored,No Coupon,9/4/2025,,8/30/2025 0:06,7.41
Storage,4.4,12159,1000,84.99,99.99,No Badge,Sponsored,No Coupon,9/11/2025,,8/30/2025 0:06,15
Storage,4.8,28294,4000,149.99,189.99,Amazon's,Sponsored,No Coupon,9/11/2025,,8/30/2025 0:06,21.05
Storage,4.4,12159,400,249.99,269.99,Amazon's,Sponsored,No Coupon,9/4/2025,,8/30/2025 0:07,7.41
Storage,4.4,12159,400,249.99,269.99,No Badge,Sponsored,No Coupon,9/8/2025,,8/30/2025 0:10,7.41
Storage,4.6,11838,,259.99,289.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/30/2025 0:11,10.35
Storage,4.4,12159,1000,84.99,99.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/30/2025 0:11,15
Storage,4.4,12159,400,249.99,269.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/30/2025 0:12,7.41
Storage,4.8,28294,1000,269.99,283.99,No Badge,Sponsored,No Coupon,9/8/2025,,8/30/2025 0:13,4.93
Storage,4.4,12159,1000,84.99,99.99,No Badge,Sponsored,No Coupon,9/11/2025,,8/30/2025 0:13,15
Storage,4.4,12159,400,249.99,269.99,No Badge,Sponsored,No Coupon,9/8/2025,,8/30/2025 0:14,7.41
Storage,4.4,12157,400,249.99,269.99,Amazon's,Sponsored,No Coupon,9/8/2025,,8/30/2025 0:17,7.41
Storage,4.4,12157,400,249.99,269.99,No Badge,Sponsored,No Coupon,9/8/2025,,8/30/2025 0:18,7.41
Storage,4.4,12157,400,249.99,269.99,No Badge,Sponsored,No Coupon,9/8/2025,,8/30/2025 0:20,7.41
Storage,4.4,12157,400,249.99,269.99,No Badge,Sponsored,No Coupon,9/8/2025,,8/30/2025 0:21,7.41
Storage,4.4,12157,400,249.99,269.99,No Badge,Sponsored,No Coupon,9/8/2025,,8/30/2025 0:22,7.41
Storage,4.4,12157,400,249.99,269.99,No Badge,Sponsored,No Coupon,9/8/2025,,8/30/2025 0:24,7.41
Storage,4.4,12157,400,249.99,269.99,No Badge,Sponsored,No Coupon,9/8/2025,,8/30/2025 0:24,7.41
Storage,4.4,12157,400,249.99,269.99,Amazon's,Sponsored,No Coupon,9/8/2025,,8/30/2025 0:25,7.41
Storage,4.4,12157,400,249.99,269.99,No Badge,Sponsored,No Coupon,9/8/2025,,8/30/2025 0:26,7.41
Storage,4.6,11838,,259.99,289.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/30/2025 0:28,10.35
Storage,4.4,12157,1000,84.99,99.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/30/2025 0:28,15
Storage,4.8,28293,1000,599.99,599.99,No Badge,Sponsored,No Coupon,9/11/2025,,8/30/2025 0:29,0
Storage,4.4,12157,1000,84.99,99.99,No Badge,Sponsored,No Coupon,9/11/2025,,8/30/2025 0:29,15
Storage,4.4,12157,1000,84.99,99.99,No Badge,Sponsored,No Coupon,9/11/2025,,8/30/2025 0:29,15
Storage,4.4,12157,1000,84.99,99.99,No Badge,Sponsored,No Coupon,9/11/2025,,8/30/2025 0:30,15
Storage,4.8,28293,1000,599.99,599.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/30/2025 0:30,0
Storage,4.4,12157,1000,84.99,99.99,No Badge,Sponsored,No Coupon,9/11/2025,,8/30/2025 0:31,15
Storage,4.4,12157,400,249.99,269.99,No Badge,Sponsored,No Coupon,9/8/2025,,8/30/2025 0:31,7.41
Storage,4.4,12157,400,249.99,269.99,No Badge,Sponsored,No Coupon,9/8/2025,,8/30/2025 0:35,7.41
Storage,4.4,12157,1000,84.99,99.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/30/2025 0:36,15
Storage,4.4,12157,400,249.99,269.99,No Badge,Sponsored,No Coupon,9/8/2025,,8/30/2025 0:39,7.41
Storage,4.4,12157,400,249.99,269.99,No Badge,Sponsored,No Coupon,9/8/2025,,8/30/2025 0:40,7.41
Storage,4.4,12157,400,249.99,269.99,No Badge,Sponsored,No Coupon,9/8/2025,,8/30/2025 0:41,7.41
Storage,4.4,12157,400,249.99,269.99,Amazon's,Sponsored,No Coupon,9/8/2025,,8/30/2025 0:45,7.41
Storage,4.4,12157,400,249.99,269.99,No Badge,Sponsored,No Coupon,9/8/2025,,8/30/2025 0:46,7.41
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:26,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:27,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:28,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:28,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:28,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:28,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:29,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:30,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:30,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:31,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:32,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:34,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:34,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:40,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:40,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:40,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:41,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:43,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:43,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:43,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:43,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:44,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:45,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:45,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:45,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:46,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:47,5.84
Storage,4.7,1904,300,20.14,21.39,Amazon's,Organic,No Coupon,9/11/2025,,8/30/2025 19:47,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:48,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:49,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:50,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:50,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:51,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:51,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:51,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:52,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:52,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:52,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:53,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:53,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:53,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:54,5.84
Storage,4.7,1904,300,20.14,21.39,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:54,5.84
Storage,4.7,1904,300,20.14,21.39,Amazon's,Organic,No Coupon,9/11/2025,,8/30/2025 19:54,5.84
TV & Display,4.8,44109,10000,39.97,48.99,Best Seller,Organic,No Coupon,8/29/2025,,8/21/2025 11:14,18.41
TV & Display,4.1,264,,85.99,85.99,No Badge,Sponsored,Save $16.00  with coupon,9/1/2025,,8/21/2025 11:15,0
TV & Display,4.4,7091,10000,97.97,119.97,Best Seller,Organic,No Coupon,9/1/2025,,8/21/2025 11:15,18.34
